"Program","Program_clean","Gene","rho","p_value","n_cells","FDR"
"TCAT_Treg","Treg","ULBP3",-0.0532241047655093,2.55427261687068e-18,26866,9.20289398725466e-18
"TCAT_Treg","Treg","RAET1E",0.000800816168776475,0.895573984386057,26866,0.929727229553322
"TCAT_Treg","Treg","NKG2DL_sum",0.0192145290022817,0.00163511469679556,26866,0.00312971172433525
"TCAT_Th17-Resting","Th17-Resting","MICA",0.00566186486098097,0.353411669141039,26866,0.435104818791732
"TCAT_Th17-Resting","Th17-Resting","MICB",-0.024581593643617,5.58828316634051e-05,26866,0.000119054728326385
"TCAT_Th17-Resting","Th17-Resting","ULBP1",-0.00667816092659069,0.273705639662252,26866,0.347450164338092
"TCAT_Th17-Resting","Th17-Resting","ULBP2",0.0263657531135495,1.54536008955256e-05,26866,3.53844132654558e-05
"TCAT_Th17-Resting","Th17-Resting","ULBP3",-0.0421052366148851,5.05059331736715e-12,26866,1.49083778645175e-11
"TCAT_Th17-Resting","Th17-Resting","RAET1E",0.00276696343392739,0.650182535695093,26866,0.730709730483017
"TCAT_Th17-Resting","Th17-Resting","NKG2DL_sum",-0.0104873103132305,0.0856277190779665,26866,0.127770692833119
"TCAT_CD8-Naive","CD8-Naive","MICA",-0.0301060934343917,7.99317489412056e-07,26866,1.93893846441538e-06
"TCAT_CD8-Naive","CD8-Naive","MICB",-0.0289104996226944,2.14302238914741e-06,26866,5.04846620520303e-06
"TCAT_CD8-Naive","CD8-Naive","ULBP1",-0.0206661387656812,0.000705172474382405,26866,0.00140461183921699
"TCAT_CD8-Naive","CD8-Naive","ULBP2",-0.0404054711175115,3.4678341042231e-11,26866,9.76573971878918e-11
"TCAT_CD8-Naive","CD8-Naive","ULBP3",-0.00478668065244647,0.432719984680921,26866,0.519688216896204
"TCAT_CD8-Naive","CD8-Naive","RAET1E",-0.00356757290861158,0.558729133139712,26866,0.639666530930978
"TCAT_CD8-Naive","CD8-Naive","NKG2DL_sum",-0.040638928800712,2.67365752145191e-11,26866,7.70642462065551e-11
