"DotPlot_Group";"gene";"avg_exp";"pct_exp";"avg_exp_scaled";"gene_group"
"CD4-FCGR2A";"NKG7";"2,761357205249680202";"97,857142857142847";"1,28399688611860108";"Cytotoxicity"
"CD4-FCGR2A";"PRF1";"1,158951913857134697";"94,285714285714278";"2,34652943106928680";"Cytotoxicity"
"CD4-K1";"GNLY";"1,396357835125534130";"67,741935483870961";"1,30653249561649520";"Cytotoxicity"
"CD4-K1";"GZMA";"1,685346091799072576";"82,795698924731184";"-0,35406464565495660";"Cytotoxicity"
"CD4-K1";"GZMB";"2,733125861793606948";"95,161290322580655";"1,39018400195566083";"Cytotoxicity"
"CD4-K1";"GZMH";"0,024838386687201168";"6,451612903225806";"-0,64813937858179715";"Cytotoxicity"
"CD4-K1";"GZMK";"0,059611109077803419";"6,451612903225806";"-0,42972279467307234";"Cytotoxicity"
"CD4-K1";"KLRD1";"0,961883108941391396";"81,720430107526880";"1,34336471841123672";"Cytotoxicity"
"CD4-K1";"KLRG1";"0,040169366953697445";"9,677419354838710";"-0,56482307044997349";"Cytotoxicity"
"CD4-K1";"KLRK1";"0,014716903332838333";"3,763440860215054";"-0,42122533280246938";"Cytotoxicity"
"CD4-K1";"NKG7";"2,391597511799663511";"94,623655913978496";"0,81205937232485648";"Cytotoxicity"
"CD4-K1";"PRF1";"0,419064090463874772";"62,365591397849464";"-0,68508631876883308";"Cytotoxicity"
"HVEM-CD79B";"GNLY";"0,243760496789236003";"24,615384615384617";"-0,56191478173315590";"Cytotoxicity"
"HVEM-CD79B";"GZMA";"1,864006739712159133";"85,128205128205124";"-0,11078896463923976";"Cytotoxicity"
"HVEM-CD79B";"GZMB";"1,648396156392275991";"87,179487179487182";"0,03113332265754767";"Cytotoxicity"
"HVEM-CD79B";"GZMH";"0,016432792595599276";"2,051282051282051";"-0,68531246083068009";"Cytotoxicity"
"HVEM-CD79B";"GZMK";"0,050759984016041662";"6,666666666666667";"-0,45534683844427859";"Cytotoxicity"
"HVEM-CD79B";"KLRD1";"0,077243222848080884";"12,307692307692308";"-0,79440977842510274";"Cytotoxicity"
"HVEM-CD79B";"KLRG1";"0,034154296703112881";"6,666666666666667";"-0,64928122842747304";"Cytotoxicity"
"HVEM-CD79B";"KLRK1";"0,008123803185468749";"2,051282051282051";"-0,46042379118333537";"Cytotoxicity"
"HVEM-CD79B";"NKG7";"1,931147856257310114";"90,769230769230774";"0,22437101820407654";"Cytotoxicity"
"HVEM-CD79B";"PRF1";"0,506754856281107835";"62,564102564102562";"-0,32578224812245066";"Cytotoxicity"
"TIM1-CD3G";"GNLY";"0,073539955130700052";"11,290322580645160";"-0,83785512710125898";"Cytotoxicity"
"TIM1-CD3G";"GZMA";"2,584877423239020366";"89,516129032258064";"0,87079432472941420";"Cytotoxicity"
"TIM1-CD3G";"GZMB";"1,741558458618696292";"73,387096774193552";"0,14785575543995985";"Cytotoxicity"
"TIM1-CD3G";"GZMH";"0,207195693487491034";"17,741935483870968";"0,15832154381090743";"Cytotoxicity"
"TIM1-CD3G";"GZMK";"0,240738835938639345";"16,129032258064516";"0,09464272596700637";"Cytotoxicity"
"TIM1-CD3G";"KLRD1";"0,107483136484706032";"12,903225806451612";"-0,72133358417345461";"Cytotoxicity"
"TIM1-CD3G";"KLRG1";"0,079315991377110109";"10,483870967741936";"-0,01516169458871583";"Cytotoxicity"
"TIM1-CD3G";"KLRK1";"0,027029159603517844";"4,838709677419355";"-0,34802434173405111";"Cytotoxicity"
"TIM1-CD3G";"NKG7";"1,620692256602442649";"79,838709677419345";"-0,17187456085677363";"Cytotoxicity"
"TIM1-CD3G";"PRF1";"0,690167597420200174";"66,935483870967744";"0,42573296428930119";"Cytotoxicity"
"TIM1-CD79B";"GNLY";"0,027997887189251433";"2,894617819990954";"-0,91168225650700507";"Cytotoxicity"
"TIM1-CD79B";"GZMA";"0,592114664417760839";"56,942559927634548";"-1,84267796431566855";"Cytotoxicity"
"TIM1-CD79B";"GZMB";"0,985209688355329183";"74,536408864767083";"-0,79976862037854013";"Cytotoxicity"
"TIM1-CD79B";"GZMH";"0,029091743863538782";"4,613297150610583";"-0,62932923923568684";"Cytotoxicity"
"TIM1-CD79B";"GZMK";"0,016281099619344146";"2,578018995929444";"-0,55516335180257992";"Cytotoxicity"
"TIM1-CD79B";"KLRD1";"0,782295264424724301";"89,235639981908648";"0,90938212279826236";"Cytotoxicity"
