gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HNRNPA1P8,2.0626754703633288,1.2209549135362996,1.3982569710657784,0.8731978018358558,0.3825552727782304,NA
HNRNPA2B1,1018.6361890585721,0.2871067010152669,0.5229527637801461,0.5490107728658435,0.5829980568102952,0.7661519071714626
HNRNPA3,7655.213778714852,0.5543147902332164,0.24004123176333758,2.309248232735819,0.02092981047135773,0.10646176079201618
HNRNPA3P10,0.6064046803015936,0.7058870458587325,2.9299854818895237,0.24091827424466,0.8096184584334977,NA
HNRNPA3P12,2.042459776614764,0.5564839560154515,1.5278709586064543,0.3642218296517733,0.7156923671843142,NA
HNRNPA3P5,0.3955574219639576,0.9276059369065996,4.452319020190306,0.20834219935725787,0.8349617841649669,NA
HNRNPA3P6,9.326188781498557,1.5977829800156524,1.0855417209101195,1.471876160297247,0.14105432235855228,0.3399645687594563
HNRNPAB,8610.278459209461,1.707860646349616,0.5207292856796197,3.279747641081171,0.0010389997934246657,0.017550361554861334
HNRNPC,20349.910894609893,0.732792697392914,0.3353197103298558,2.1853552738431685,0.02886280755211507,0.1280880331096228
HNRNPCP1,5.058345922095243,-1.605459628465227,1.9827724664714708,-0.8097044192480102,0.41811007750823664,0.6397335554660093
HNRNPCP2,3.6545239642164478,1.300937821741394,1.1505897314754086,1.130670460680362,0.25819381873618696,NA
HNRNPCP4,0.5746947953645436,1.2339219684949148,5.128743532463764,0.24058952464370137,0.8098732698663864,NA
HNRNPCP7,0.8684428281005383,-2.8550285929317036,2.8133673910338244,-1.0148083048202852,0.31019721420300356,NA
HNRNPD,9006.460096203358,0.6207196346357976,0.37576068010539293,1.6519015093907614,0.09855463034396694,0.27588069758980294
HNRNPD-DT,12.177574818989156,-0.6460606989984999,0.7508303017195458,-0.8604616749202805,0.38953460096322357,0.6164508408206486
HNRNPDL,4731.932835929954,0.7030368982212792,0.45399237361879125,1.548565436501376,0.12148622004511042,0.31251593330337535
HNRNPF,9934.535009341176,0.6362265100624177,0.23286355189066144,2.7321858869573155,0.006291563267524146,0.051666328247277425
HNRNPH1,5672.506616982324,0.6226821077396931,0.25868889124708505,2.4070693748690672,0.01608111472403604,0.09088031896226141
HNRNPH2,1252.6947447921336,-0.6773184739733334,0.27211076150346164,-2.48912784717159,0.012805690737113011,0.07934747556441095
HNRNPH3,2842.6540629412943,0.5841441686565653,0.36110633931060654,1.6176513815065212,0.10573774922403693,0.28760517111703665
HNRNPK,17749.866204600403,0.41829666366283763,0.1464499814205288,2.8562425177897794,0.004286875517828395,0.040810841120473555
HNRNPKP4,0.7075375241298908,-0.2338570325018379,2.457090829000967,-0.09517638898067202,0.9241747237015527,NA
HNRNPL,12919.326174711043,0.5060572167811841,0.17785126315737254,2.845395685120307,0.004435628517170879,0.041655625742435004
HNRNPLL,918.8844334126921,0.7317336794334325,0.2704579241889844,2.7055361074284088,0.006819423420860561,0.05432985840778681
HNRNPLP1,0.37393151668559915,-2.0257137686290227,5.08407337353365,-0.39844306322846484,0.6903036201189763,NA
HNRNPLP2,2.5728571280312527,0.29518651763053527,1.1434421323456445,0.2581560616670587,0.7962864664973054,NA
HNRNPM,8352.773772424294,0.4433210416183135,0.33271694160820325,1.332427015815606,0.18271990951723738,0.39495109752401764
HNRNPR,3625.429705797141,0.5550599951533276,0.24804295338430193,2.2377575640834797,0.02523686912207138,0.11905066156751001
HNRNPU,5527.495148533306,0.25601078567817737,0.3792127477492989,0.6751112329362632,0.49960509748924736,0.7078536988980217
HNRNPUL1,5599.310600880619,-0.5734630826987391,0.33786711458767676,-1.6973036378476103,0.0896392698354693,0.26107595506661885
HNRNPUL2,2781.259018772951,-0.748125707109037,0.5010530088325125,-1.493106904701003,0.1354092054415581,0.3327484015276138
