gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABHD10,573.7567100641726,0.8541350935846601,0.3011010438960023,2.836705853067952,0.004558158413548991,0.03191704385215233
ABHD11,177.87317985975966,0.6989667292005975,0.34352340613063537,2.0346989949639527,0.04188116939626392,0.1435938578467849
ABHD12,847.8985992164379,0.33911138367119226,0.21293723971684622,1.5925414649035856,0.11126309398392184,0.27576285737752454
ABHD13,484.2727857713224,-0.6627479231382326,0.35918840071144487,-1.8451261839901485,0.06501918510223591,0.1920918098762581
ABHD14A,356.5212966915233,-0.9267492517208799,0.3577217003843361,-2.5906990007181023,0.009578122601444687,0.0527798913711856
ABHD14B,1132.3381300784156,-1.1782160257737535,0.3186046372256184,-3.6980504616428584,2.1726170466083414e-4,0.0038776386244077543
ABHD15,596.0556952160276,-0.5189243927209886,0.2914240382826687,-1.7806506140638074,0.07496954573191052,0.21167794218521332
ABHD16A,500.09041289445815,0.4084409822439875,0.1719963141493873,2.3747077619886454,0.017562849120152154,0.07853898814504567
ABHD16B,35.339379013822075,-0.5498403012909124,1.3493463233672065,-0.4074864189934735,0.6836507668858209,0.825551215492929
ABHD17A,4527.624517391359,-0.7431914578046763,0.3382797514220589,-2.196972933438822,0.028022379323466438,0.10914730336392857
ABHD17AP1,2.7238993884227023,-1.6886854738089534,1.5774937485229827,-1.0704863175464754,0.28440046447323764,0.49747627799560235
ABHD17AP3,0.7101482066953713,-0.005336002846680378,2.3478139386249848,-0.0022727537131010684,0.9981866064629628,NA
ABHD17AP5,0.5357157251879571,-0.8587628144533163,4.069975897334472,-0.2109994840548666,0.8328876739571538,NA
ABHD17B,565.4420753039655,0.009113963264239675,0.24731384583868699,0.03685181164577559,0.9706031623594986,0.9879474429364823
ABHD17C,39.420387852285955,-0.22536425030632268,0.6594303368859498,-0.3417559637467817,0.7325345520637749,0.8562117837354283
ABHD18,155.64372222362266,0.005612028310433931,0.3844891525261895,0.014596064085453405,0.9883544393241098,0.9947952477513112
ABHD2,1194.0786094104121,-0.04956556039278282,0.3829736309426651,-0.12942290640423562,0.8970230234186446,0.9504538802885019
ABHD3,502.0229754440804,0.09838988260550141,0.22489686628264086,0.43748889983130834,0.6617568244410517,0.8111255147650983
ABHD4,334.60257654032813,-0.9996921678803103,0.4411513288564478,-2.2660980540888582,0.023445380370171263,0.09661594043917743
ABHD5,172.360427765287,-0.08766758149686803,0.4200835227517403,-0.20869083586665108,0.8346895945512907,0.9156958719626678
ABHD6,181.0818657304273,0.49434426796771375,0.24309513231190913,2.033542437754094,0.04199775061963767,0.1437174836393779
ABHD8,402.3677084071658,-0.310806263495725,0.3967082441813984,-0.7834630816333781,0.4333552251469979,0.6396200479221013
ABI1,1891.661910776217,-0.6034839680387926,0.2406935312033103,-2.5072712383326934,0.012166730834225519,0.06212148677373316
ABI2,481.59172677996537,0.24991066446875765,0.23511868398734,1.062912824410901,0.28782148667233814,0.5014399718457448
ABI3,2042.9975257088558,0.5608802059427511,0.3740510351306078,1.4994750803106534,0.133750428748734,0.3100639539602994
ABI3BP,0.7806724570283204,-1.4087300266772476,4.761833367628805,-0.2958377410376996,0.7673539991722176,NA
ABITRAM,269.9479416482187,0.2106507761534966,0.4330797072301905,0.4864018623747972,0.6266822703843173,0.787298397402103
ABL1,517.860202999931,-0.020318755947137696,0.48759259801674526,-0.041671584084301244,0.9667605068924309,0.985972953791309
ABL2,175.59010769878805,-0.2389074298572331,0.3376878447009626,-0.7074800991690895,0.47926817558161405,0.6785197165844762
ABLIM1,1041.2196211970695,-4.146027245440436,0.8494850978192852,-4.880635641618329,1.0574445302811302e-6,7.79161994949807e-5
ABLIM2,1.8549397093445557,-0.39075452002523703,1.6752150965432422,-0.2332563268033745,0.8155623694164402,NA
ABLIM3,2.8175757515501862,2.676922643731919,1.9558378590764278,1.3686833145749602,0.17109828817580272,0.3632696243978549
ABR,444.2229034812987,-0.13183425608493435,0.4373836106177354,-0.30141562894581087,0.7630975779788521,0.8744835838677535
ABRACL,2537.2104953839284,-0.41088366605268967,0.39205344229250694,-1.0480297370941936,0.2946249063274104,0.5089058044137733
ABRAXAS1,121.70024530487841,-1.6844337050199445,0.5480120837407136,-3.0737163558913734,0.002114103305196106,0.018532060978693393
ABRAXAS2,614.1584236439267,0.1818187236519495,0.24404508851588305,0.745021031800508,0.45625900562757793,0.6594383112692495
ABT1,2051.8189798768162,0.08000285843210773,0.25735183751005025,0.31086958308189044,0.7558997687509598,0.8707772385211766
