gene,HCT 116,A549,PC-3,K-562,SK-N-SH,NCI-H929,Hep G2,MCF7,PANC-1
MED25,4.79549163768333,4.31887356356917,4.03476155379378,4.95634479081621,4.50289066402827,4.14531877455665,3.80401224408481,4.24223664146474,3.83743871485637
LILRA1,0,0,0,0,0,0,0,0,0
SNAPC2,4.76940149873686,3.70900383297395,4.60167274865683,4.7755194202073,4.80564328297959,3.71001841751173,3.57161614027472,3.58934403792231,4.83013867861305
C19orf53,6.77974561556499,6.35919784906872,7.37831219849785,5.91484193817432,7.27605924983339,6.94201006035585,5.72110465863062,7.18859873561375,6.82737446381939
TIMM44,6.16166602225662,4.70920239479603,5.85271800716074,6.72929444346607,4.82587719194527,6.19752928413072,5.27455986196933,5.12129727934995,5.66577647598275
CCDC61,1.41856777929971,1.61034572219908,1.46244501354301,3.46773595730002,2.36042327552375,2.56681758893718,2.0500628145833,2.65900431860885,2.60150398584508
IL27RA,3.80898218839037,2.37119082389315,3.09589235975251,3.29878586528019,2.93383320624138,2.8683430374434,1.9330551391212,2.52669484554198,3.01146701365224
ASF1B,6.32581992083243,4.49410834892234,5.51151231632917,6.61524413118942,5.54896983008632,4.7660279364614,4.99745500655556,6.15316692386665,5.51490810970199
TNNT1,6.37938703188032,5.7428200580696,6.52880258160155,6.96890866190825,3.77712509683983,0.118895237885346,1.44638328734393,5.47838619785035,6.35210700452788
VRK3,4.62556273996637,4.65052906817593,4.18920782316716,5.59199649737221,4.19127048168903,3.45641980211064,4.05207674443879,4.76052435964126,4.06263119453806
FAM32A,6.3817263586256,6.11529548188697,6.18694420055379,5.72938690265043,6.89892178278164,5.66403619567849,6.02806076015032,6.60451319999079,5.71166559711046
PPP6R1,6.09532528187702,5.61425635440738,5.87860519362037,5.98617198332047,5.77345837799429,5.18444693273726,5.72074086354771,5.66889065578352,6.73306957006827
C19orf44,3.2213001969974,1.97501747019325,2.17930721140702,2.61797781907037,2.94026449328522,2.2899524722154,2.90116038767603,2.70620119811616,2.46490346984736
MED26,3.09892480334029,1.65875988830477,2.12460605865132,2.33385304336707,2.0904876304078,2.34598673189582,1.80648492077764,2.37687378993378,2.23405059956619
OLFM2,2.27923057875957,2.60996530047325,0.839107420409722,0.345539445491138,3.72136172164126,0.299337278072195,0.0954910401912215,2.15722484433984,1.98880100647035
RASAL3,0.029608366892362,0,0.0672325575734834,0.0414434594496248,0.0517702236538374,5.14175157430729,0,0.133400440694129,0.0148108841207143
AKAP8,4.70061172152674,3.48720333932614,3.72193037915953,3.76790899523226,3.82721947042376,4.04593217391872,3.69619417350754,3.953302493409,4.35985847200125
EPHX3,0,0.0195780970766397,0.0487955749769142,0.0199054072577915,0.262030181107456,0.0218691314451813,0.0325325288764544,0.210890042211642,0.224809588764412
ILVBL,5.39449356323786,4.56721077561656,5.37880984188488,4.18393108504251,5.12003254117171,4.33224963513467,5.91455256476532,6.24530550174291,5.41719091706237
ZNF419,1.22917566526081,2.78483268731143,2.44534532385949,1.98144718074716,2.76961519199816,1.63143493486043,2.40992310757943,2.30615139355386,2.59118870229658
SYDE1,2.29710335517794,2.75339273720918,2.99528913127176,0.053166957364839,4.72548487271798,0.010086605824613,2.27214564865999,0.620090882771627,4.40674753534068
CASP14,0.0718367925454743,0.00853708624949926,4.10321226167555,0.154243589438813,0,0.0710033730855996,0,0.678238707083687,0.0216900754899312
SLC1A6,0.023454086267994,0,5.25865459498153,0.0157130726413527,0.0375354453004589,0.010514902683862,0.024782061908268,0,0.0111506675327173
AURKC,0.625460342096685,0.435301083773138,1.14659005827019,2.50187220714302,0.622773894338236,0.173014828497701,0.145040898801388,0.0726930516711652,1.19009014842307
POP4,6.40078211510939,7.07764891347289,5.37638416102416,5.4299439643006,6.03160472122155,6.57530325329914,4.87901463608754,6.49843757593223,6.94502237911161
CCNE1,5.654040212076,4.38394616118709,2.36884655696303,4.32083122979474,3.57554227214206,3.78259727722652,4.11169072710711,2.66489920487093,4.47416993460597
URI1,5.89141189557913,6.74492799634089,4.54891744291109,5.96866679319521,5.86263735755879,5.0869323411374,5.0802056845318,5.43106128234807,6.23947060223062
PDCD5,7.57029594276949,8.81455683200764,6.63167181707525,7.61338431134185,7.50885645340046,8.03761833197009,7.09922155262344,7.4640555795857,8.83567779488997
ANKRD27,5.07199429179821,4.48929886936334,2.59405164185189,5.2251399408598,3.71939155915071,3.61147930378538,3.62421789678064,4.38069482119089,4.53985982158432
RPS16,10.5414645040875,11.2799181220325,9.70251556612695,10.9240850356895,10.7305465580876,11.4231842080043,10.6158594935831,10.6218595693642,14.4751824371185
TIMM50,7.20275073332429,7.8603793465595,5.87929897086382,6.6184559833481,6.70902865469629,6.28549099736392,6.20946701267966,6.73186206106475,11.3246868639773
LGALS13,0,0,0,2.69661929063035,0,0,0,0,0
FBL,9.08063368217781,9.29569777348292,7.13176437827729,8.39951292418296,7.77352167630252,7.93871510152593,7.91148786470181,8.05012617348037,12.1524306257401
DYRK1B,1.56777419694015,2.63869944876237,1.48882346387276,2.79311971813951,3.52433954726895,1.94008403986204,0.875893272842271,3.39166050349765,5.89590361906784
CLC,0,0,0,0.156170065268894,0,0.083834231863749,0,0,0.108117601230454
CCNP,1.4801358425131,0.0863326836211856,0.229139971758834,0.0343298302565836,0.0593843527513261,0.0685469983882811,1.64503756172831,1.11543282612035,0.800578149519889
GPI,8.96866391356151,8.87721356936065,6.99361775772739,8.4169748193944,7.66754446307903,6.88036717657012,7.94447195787178,8.47772993835291,7.8668647164198
AKT2,6.42465340489845,6.91858897991922,4.97470367348503,6.1156221732449,6.55239705373385,5.98020813973469,6.02784187536536,6.56028238677537,10.7472699006237
PLD3,6.0314635709185,7.26536187875761,5.58652457437824,8.05787262106673,7.41571642057036,5.93028317190708,6.16724952883628,7.84050729456359,5.68158981722124
PRX,1.36589966131398,0.950716991672321,0.805910679965311,2.20036310278289,0.955579889354575,0.589085596588346,0.747779226670516,1.41422214622181,1.14509047680242
PIAS4,4.68589530874245,3.23059038585529,2.57958808151598,3.87674284878207,3.82866204367725,3.81451966204557,3.94644079501432,4.40616247877761,3.79340692683128
NUMBL,4.19314091914488,4.57077256718617,2.021234519485,3.35747599721864,4.43551525403778,1.8860974661029,0.590945916367825,3.34684629033554,3.09742707726617
EBI3,0.500559374400408,1.4921146813141,0.111385263582466,0.156695609887852,1.55915404353132,0.330610026365001,0.959249355864283,0.0545623401470105,2.0820212693455
YJU2,4.76598021575519,3.51031635866239,3.11955206479308,3.59992474065386,3.86331407228588,3.60626454538726,3.44415949023713,4.00027047996346,3.84722525912979
SHD,0.068105314713904,0.0661580936501101,0,0.453935775051824,5.33489358902735,0.00965101641456176,0.312932314572191,0,0
TBCB,6.28364216750523,7.63905123609409,5.99441227498619,5.20022968667877,7.34243029628488,6.58508722833811,6.93866217984363,7.47654370621426,8.41623595983103
FSD1,3.65682811794472,2.27988131341122,2.33060142210426,0.296329357915158,5.21615605120478,3.68423525922052,0.267643659086383,1.6978672092447,2.53926553556775
POLR2I,5.95820468671248,6.90485736802521,5.12485333260016,5.65716550686728,5.99407958169226,6.27642222125112,5.57060865043841,6.60679160703617,6.8461924097082
OVOL3,0,0,0.151630252873408,0,0.170139145612297,0,0.0519511518562621,0.0991982358114273,0.125033427214802
CLIP3,0.321617593503416,0.365677981411623,0.835558706895837,0.886785017296127,4.80864246791806,0.88967679051083,0.326089744125288,1.6221338383658,1.6945325672513
ZFR2,0,0.188247721120172,0,0.263173859614256,2.29319388893666,0.0504417943209004,1.11971473101736,0.00423673903981373,0.443720153164669
SLC1A5,7.35349091355401,7.70691037723425,5.34033438211825,8.25402707220925,6.35857032859194,5.91309046143556,6.85603951326611,8.13645801081122,6.2658869179007
PRKD2,4.97891405204823,3.83612611823494,3.27088172414559,4.33791799201063,4.29504706201214,6.09164060203945,3.05758197166571,4.15335949063729,3.96364982613284
TJP3,2.56863289985063,0.684700265662306,1.77558578847838,1.41145336379943,0.390588450704271,0.706636637281066,1.98563886409618,4.26285405768169,0.274753063124796
APLP1,3.55061751411614,4.77194366536007,3.7929906637335,2.87661320487812,5.50829553305192,1.77738394360005,1.48847387665255,2.13949896422345,4.61442127624928
CACTIN,4.36196482201999,2.72879995819314,2.82903768866914,3.90435885015749,3.92216929873972,3.85514256274206,2.83799166720555,2.79403941680406,3.41925571796913
CCDC9,3.80560201359801,3.45346621809442,2.82888947286847,4.87449698789205,4.08786164887019,3.70540292012973,3.37485447641661,4.91273607915622,3.8991659609103
HNRNPUL1,6.87848013113858,7.15997222101611,5.85678405682044,6.58884353556242,6.96916200469477,5.84834501491975,6.27098298348413,7.02133536184762,6.72797489485833
FZR1,4.87665445647491,3.40204814332684,3.55775316889336,4.60142316285982,4.89967352575223,4.3111252449647,3.90039347807802,4.07405152571293,4.52182340229883
BBC3,2.80982599609745,2.61337134456275,0.605957931967084,5.63402978716723,3.65450428261813,1.83055551631139,3.28421946407992,2.88829904959275,2.15542867011627
TGFB1,4.44218712641661,4.69419488917163,4.23476954003063,5.66089439910541,5.95137797708643,5.90920426492579,4.01212167271222,4.36383689055549,4.32542959123956
DENND3,3.27945792353783,4.18154785645596,3.05060443248205,1.34067619898311,2.53076494709806,4.1662655367238,1.24981544880273,1.54948682029074,4.63195986465776
DMAC2,6.03743274180358,6.73834901621685,4.73630721434948,5.28845454178256,5.88437324550072,4.54914546732249,5.42223300068305,5.80991086406672,5.23277202419142
CEACAM4,0,0,0,0.0872265593734463,0,0,0,0,0
PLIN3,6.94992006717493,5.62835658790919,5.91524600721885,5.67160475264093,6.2617620942668,4.24593674001195,5.3907880426826,4.83762541042377,6.82233500950642
MYH14,3.52885882909331,2.15939022370201,2.60959423358848,0.70054358844475,0.077713336563161,0.0902071208822445,2.82246707426389,5.1001997615258,2.47632983775714
MRPL4,6.83676994464872,5.1683090798577,6.29936372944871,6.16402797224515,5.97387068017208,6.61588119015593,5.72959083578401,6.25164714539,5.56175075547363
SIGLEC8,0,0,0,1.36539019456756,0,0,0,0,0
CD79A,0.47072218451465,0.348727587774018,0.508808926234596,0.324319830863278,0.0811705304110205,0.356285818529006,0.498398959594684,0.330269258413813,0.111780517744323
LIM2,0,0,0,0.0530779628870654,0,0.0559105761563396,0.166480224729701,0,0
ICAM4,0.172783192888018,0.00866472290484152,0,5.65084496185479,0.212193286476503,0.941177692528873,2.22058070196829,0.0713164767231931,1.04343550169453
RPS19,10.0364758598515,10.8128511547023,9.58709115895547,10.6509171051402,10.6455233422788,12.2787862800599,10.6939137787578,10.7068240622201,10.087489361136
NOP53,6.8679705731358,6.47788452202795,4.84689442670347,8.17689618580635,6.82401678428421,7.12652896438131,6.64182633322345,7.73678073702143,5.2526162380757
NKG7,0,0,0.155973260383671,0.331677703577846,0.114724156053492,2.9727735161735,0.297608167548381,0.147397882041225,0.14584698227927
ICAM5,3.24205977370822,0.563839526917107,1.06583422002862,5.2847621121561,1.55276560693446,3.0615515688962,1.14027476952929,2.1179110983288,2.32062330871815
ETFB,6.84286572408485,6.70310069960416,6.87452649669149,7.41813090285722,5.60788952712495,5.7972931863499,9.32830467036177,7.50469983377583,6.326075286732
CD33,1.35234045572843,0.228743591455424,0.612444035615769,5.71012038790527,0.456646366505573,0.376320392860146,0.0266216143695634,0.0361248953544057,0.0244629485800204
CEACAM5,0.377060430229058,0.296516141851604,1.43829817516726,0.142391217258049,0.252906082291949,0.255420967280326,0.176999276279594,2.27171550078833,0.203183612035714
CRX,0,0,0,0.0140067186030474,0,0.00410727142426102,0,0.00607536305357635,0
BABAM1,6.16562859634924,5.14039012266195,6.23284108240027,6.02707662314038,6.82882195856916,5.93219821330198,5.33711162841586,5.65820291226075,6.01765026391424
TYK2,5.30435771080862,4.22922643466898,5.77707774179754,6.21532525611716,5.44943591741581,6.96840184283223,4.57508235257815,5.9939618758963,5.22562198647981
SULT2A1,0,0,0,0.182000655010431,0,0,7.24932207717444,0,0
CDC37,8.01585546016643,6.70301761818244,7.62569423342046,7.19646934575224,7.79033546274575,7.16580142185142,6.55696886903699,7.484508749209,7.24701604976735
NAPA,5.38466807087954,5.75712728326394,5.00740632762506,5.96619049039452,5.78147250163711,5.69521715363821,5.17723613711824,6.47060519138586,5.4239142676731
RABAC1,5.51032585429394,6.96930017292041,6.87832072206405,6.09708190814099,7.18124172355133,7.94914385830288,5.82138113284429,7.12612624662705,5.62201080825302
ATP1A3,3.88931777757297,1.44186057075256,1.55443168144418,0.659951038005057,4.95538255558007,1.81493591092944,0.0399427090831559,1.25636458082128,2.01267235789656
MEIS3,2.82082841199857,3.85778198898326,0.491684836216392,0.958725399317126,5.27782857082687,0.332204943240003,0.19952724363847,4.05379775692204,1.25301504260223
PTPRS,4.63090632031252,3.83337589277197,3.64258605919929,4.25585569820381,5.41068708197026,5.27718137384302,4.04015599494602,3.40902563345414,4.18196123157106
CNFN,2.31876512803357,3.55534990275871,2.23974629947583,0.504972189144194,2.5019435225322,2.43812781060331,1.43069206097737,2.98968218698658,1.59850813368341
ZNRF4,0,0,0,0,0.0596280070406566,0,0.0176540049341964,0,0
MEGF8,3.01574910563887,3.17297707826928,2.02100704298762,3.14175157430729,4.56939994847322,1.5987844217007,3.45038119986611,2.11444032399269,2.40952399740274
KDELR1,7.88580007285001,8.04205330668089,6.928713780952,7.63562381160172,7.52877445703328,8.13687835708477,8.08185088906294,8.00500130506128,6.73009646559547
CYTH2,4.76812079185329,4.89059747221202,4.52071138718402,5.3127014727958,5.39270209016963,5.42060703414987,3.88973635776867,6.23987343848724,4.9028936076089
GRWD1,6.27896418316884,6.00495525292144,4.4019921871183,4.17367114067521,5.49570795241703,7.02144641356275,5.08155693577502,5.57681234075926,5.41720442209194
GRIN2D,3.21101219348551,2.35190530900566,0.506060588818388,2.7829180314948,1.15200814286886,0.432520119913188,0.313942357292346,0.262640015286787,1.38950073261399
SYNGR4,0.119228669703089,0.853614869110519,0.285750199326617,0.52153725025997,0.271478267165679,0.211235279832471,0,0.601993105994222,0.411106213964441
CLEC11A,1.62963172599329,1.30167543470546,1.40610123821186,3.6440177625714,2.12250707268573,1.77184333206839,0.0528429354529197,2.77790149783613,0.0465539213535337
ODAD1,0.389335521499586,0.0994823890300773,0.333857621981377,1.80347090982562,0.305465124521351,0.440146401885135,0.0590852662345554,0.694134923546032,0.583396808219318
CARD8,3.49906773783963,3.94551406728707,2.79846739443514,4.63447710474821,4.37322362210121,4.58942793749146,3.60282503733049,4.45482074956536,3.77744075740491
LIG1,5.73675638821748,4.57200438225054,3.5680199403436,5.50031767483052,5.19388999224236,4.33948661170463,4.75210094568961,5.83987395011656,4.67420074417488
SIGLEC6,0,0.00768636485802799,0.0444850499983982,2.76224887604866,0.00934287211859403,0.183222247599206,0.0167801242219815,0.00813689364673967,0.00678201312864984
ZNF175,2.75834795414299,2.03224545815998,4.00174820809997,4.75713528578062,3.08229213257005,1.30454024586742,1.09711857837889,0.0507203923935466,1.97188010521673
PLA2G4C,0.505211077327955,1.66210065544615,0.817930999628829,0.584527703102703,1.50443734283022,0.310837997175089,0.52392321184233,1.47693636392336,1.2487169831045
SIGLEC5,0,0,0,0.0634988005919616,0,0.0605371940804307,0.0136694927545748,0,0
CABP5,0,0,0,0,0,0,0,0,0
HAS1,0,0.352889570478556,0.0281815526431236,0.105046425358026,0.0287968537380369,0,0,0,0
RAB3D,2.85457221088166,2.07621702161705,3.25336305513854,1.88620674698949,2.96153072614686,2.86456057758866,1.55869866359476,5.3131115907202,2.49950916581051
DBP,2.80158705428085,1.65256450733199,1.49087814632629,2.26468654754262,2.84689242142716,2.6773436111633,2.47907272546105,3.94501769556142,1.85075942548091
TMEM205,5.645765054619,6.89547228315255,7.24584739474828,5.44478631480994,5.68563465036966,7.10978887426993,5.79555917143856,8.72852258601912,6.65885412451886
CAPS,0.703735062358493,0.709394753076248,5.30950363859569,2.70681121810458,2.05312871822282,3.48375129783271,1.8217020526634,2.03148694989168,1.5528295331869
PLPPR2,4.13566619696904,3.11479843621137,5.00796240217468,3.65346134702097,4.70619346069899,3.84103717635509,2.27194552636811,5.7126755611476,4.38947044532597
FAM83E,0.174571325064092,0.0254810279957662,0.275266947657429,0.0694973292581398,0.0376001034607657,0.0364653536986841,0.00549628397357525,0.366642824149174,0.179819301841297
RASIP1,0.293901317144739,0.25196747225967,0.205123468447639,3.00801172102006,0.631350183274866,0.0804202642044152,0.604546765197758,0.829872285663529,0.0616103213158649
SPMAP2,0,0.0510448913149605,0,0,0.0333574510339147,0.0466056051439941,0,1.59647722270051,0.0635429782637342
FGF21,0,0.0821984434968782,0,1.18429933977276,0,0,0.0725092183566216,0.0202198397082698,0
BCAT2,5.21963707819032,4.92023612490208,3.37517430833732,5.09386859193439,4.90023888773609,4.75469512999959,1.94785688287165,5.46440688552961,3.41785926432059
MIER2,3.73088989272847,2.56828753406243,0.0762608115536582,3.78254485961945,3.33756410384022,3.34710008836434,3.31766440765245,3.06612881019546,3.63966050829359
PLEKHA4,1.92330894273143,0.251622152359514,0.312873083224136,4.50640517916855,2.56942789975426,1.63659910129009,1.92604877306867,1.86278065918202,0.432454910144579
PPP2R1A,7.49924796138249,7.43537023250524,7.07573584346944,6.69354271275202,7.61016113567548,4.98256469408647,6.46293409626039,7.42352774972417,6.55393949279253
TNPO2,5.71041247940845,4.1503972017691,5.34853696234273,4.97328523184382,6.36497857081482,6.33428043730206,4.94528931634229,5.66052935912285,5.34842719258742
WDR83OS,7.27564963395541,7.04694935999985,8.10856104640579,7.12665285492369,8.07649496252548,7.30448366246916,6.61968591122716,8.07012094447682,6.69453201009184
CACNG7,0.0835251949972879,2.83174147557937,0.178824253155795,0.0318553172027411,4.48080150838842,0,0,0.102500921103668,2.57636008260333
GCDH,3.78936409796373,2.92111065934649,3.75310173020385,3.40933390612419,4.24547284481407,5.33511876300621,4.50947416411999,4.81195903925411,3.58395226056721
LILRB5,0.0225581474366803,0,0.00433598967740201,0,0.00966678016700464,0.00492272349969291,0,0.0149508174065249,0.0329372932166794
KLF1,0.028979271900024,0.0245423789396997,0.0168442933405095,5.12366619645382,0.121149382968854,0.209103957170046,0.0287911969922123,0.109732302209641,0
DNASE2,4.79377105854422,4.97270184311539,5.63093543408285,6.5000833941189,5.16239535721911,4.81157378292765,2.99669605476425,6.7601011605402,5.38508930579299
MAST1,3.29359119789613,1.3419572914245,1.8887140294623,3.01569915866879,3.41868245852749,1.2834240010919,1.23913526504548,1.2532087295036,1.35536589773923
LENG1,2.45393103547593,2.8544066469654,2.74425583661148,2.56146789367794,2.6424035303847,2.32361794341736,1.79606609315705,3.16655638629983,3.5646708242644
PRPF31,6.75169133366407,6.66834608843124,6.86662366306716,5.71191609008957,6.48126664589954,4.86800515609985,5.80536985132729,6.1583935833238,7.076890401521
TFPT,2.07091135164093,3.62177057636189,4.87877437854749,3.3599399747177,4.38623154532541,2.2232897046609,3.1208130778154,4.86196032526097,4.7901620992648
JAK3,0.832475268317186,0.174668470478239,0.630546192623732,0.307518290091024,0.678857058535959,3.93588400748807,1.54394124367792,0.136728194750475,0.283311386162588
RPL18A,10.7055891922525,9.72068717549059,9.71284336132586,10.7303512521767,10.4283811115225,11.431680410657,10.4161008131501,10.7282266545046,9.71179256945439
SLC5A5,0.312816172383324,0.178617767841961,0.0143295813511875,0.11008790891042,0.205015836580687,0,0,0.0525939593095747,0.214399637452894
KCNN1,0.13815914522947,0.477079404727787,0.0140724398865088,1.41559643532032,2.13913874401135,0.132010839873073,0,0.0128475318377883,0.2852353004879
ARRDC2,4.06585661788513,3.68654534808048,2.95159711933892,3.8216387927202,2.61244214831641,3.65370209139346,1.59882252624069,3.47838943390225,3.51336440949268
PIK3R2,5.03151429839836,3.01613791934755,3.91107794652124,4.07319470139411,5.69702036614523,3.40182840037643,5.3622699876451,5.5494104233927,4.16592801344269
RAB3A,3.14115645501243,0.702482902453562,1.98815022262968,1.03671431575763,2.6978538682306,2.76857181503559,1.49767878298471,2.90558388410413,0.410058834179938
PDE4C,0.34460014687696,0.208006514045791,0.0536410385400514,0.0795672150930969,0.324940756862449,0.136146752629122,0.803517199780138,0.351497169046245,0.108858955977648
ISYNA1,6.82842848532098,3.8903007619981,3.24280216781256,6.91950694102252,5.06648964424453,3.56741158814907,4.72276109100777,5.45193969492349,6.68291033625599
ELL,3.18733861128345,1.55229344843379,2.27832381515245,3.41471060165087,2.66230577828821,4.50686213594614,2.43377937306264,3.0998640897386,3.22563124017998
CRTC1,1.84307132216411,1.23080554785863,1.7138805383574,1.74580526133043,2.39908904247952,1.80840976470635,2.28637848203812,2.63361487780691,2.31731275229469
COMP,0,0.00902892722639154,0.0373484825771547,0.0191951922364923,2.38484279471354,0.00592594554138078,1.05810172067912,0.00856003299762986,0.310761233021154
UPK1A,0.451262289500668,0.261736598983052,0.024279958431167,0.0307146257862075,0.0578647383532694,0.0690765653168807,0.194696033450309,0.146763387611409,0.171071007815224
COPE,6.54826860875961,5.68039187609276,6.82844117968158,7.18591608755961,7.31379002544369,7.69565285819705,6.69607729999056,7.73986160090565,6.47864344132949
DDX49,5.65811149052147,4.4746437037058,4.85407047381684,4.97695012694096,5.86785446712164,6.07604167750007,4.20981984160247,5.68725949325156,4.64683084355136
ETV2,0.564711791325294,0.83468209466895,0.25166092923975,1.2736471734531,1.20062362101571,1.28803956876337,0.832969385519041,0.694027023726902,0.753119277877473
ATP4A,0,0,0,0.0336590996349625,0.0320528701137855,0.0323011839708759,0.110014388396936,0.00593025587868955,0.0421133839693234
ARMC6,5.5618607083726,4.34952805287904,4.78507445706116,4.46513863435236,4.90103098819959,4.96346949994491,4.35912052235506,4.93381338207087,5.64993729934666
TMEM147,7.37584746188241,7.99874272968703,7.21236505931437,6.38261711026751,6.93531830018119,6.44465381645923,6.61326200640454,7.35035579946003,7.69293625864803
GAPDHS,0,0,0,0,0.0279947886770339,0.0155161239213717,0.0603075296792408,0,0.0837307731476087
MAG,0,0,0,2.2688655206961,0.0115557498788953,0.0403860838078132,1.14491433670456,0.462829227335918,0
TMEM59L,2.48800591412273,1.53436047236816,0.423179055306464,0.197708157955851,3.63044042006679,0.0768094415388581,3.12287974975524,1.19835584944619,0.591379741787374
HAMP,0,0,0.0942644504526633,1.48617374372078,0.524253280398549,0.0128847088769369,6.73222849082777,0.0994568040662268,0.167400321538029
USF2,6.08079621339672,6.20089272147828,5.07465528116477,6.43194549101517,5.9623893829848,6.22822032888338,6.30585928768035,6.82817457464944,6.87302570104647
LSR,7.07690108755726,1.2171934849005,5.84795182163047,5.38545174558615,1.06756300093123,4.54241283706827,6.395424456481,7.41521782488884,5.49327585365844
KXD1,6.9006857051865,5.72916118304075,5.69514197085063,6.71072379486246,6.53158576286104,5.66910899224687,5.2123203085061,6.24232239927352,6.24843616359601
FKBP8,6.82492056507198,5.67715020200155,6.65579687718024,7.45683899710427,7.16426335121532,6.0350123941392,6.33186104150174,7.63851555869515,6.61384691334186
SUGP1,5.17766270753958,3.97520828394096,4.42384705459843,4.92689133578026,4.92747931996283,4.67112916315165,4.39567978996952,5.07992845765867,4.27712184689793
HPN,0.0430280712648002,0.10332709115163,0,0.736465469388402,0.0334786818837687,0.162987257760625,6.49647353470779,0.433204110347702,0.074928729214615
ZNF14,2.19695319901789,1.49963927198235,1.67953639870121,1.86138372935447,1.55580143360856,1.71500596100175,1.47100011902111,2.02205171721204,1.48895196729239
SCN1B,2.27032560522755,3.17145504954811,1.54188649247228,2.20684011216741,2.53379505782521,0.503821922598862,1.7645924436981,2.62266333394761,1.555722916655
PBX4,3.12331690147248,0.913302666014087,2.18628819454678,2.1751732656638,2.33512305169331,0.7651595968808,0,2.05410176288616,2.84017114038484
ERF,5.57232278400922,5.63346899196311,3.39000588589371,4.67962647284493,5.83224192137078,3.97782026044257,5.45685542076071,5.17363916357058,5.13436060165464
GSK3A,6.39768318856436,6.51660931662465,4.76289092046563,5.43653166245107,6.18581501956834,4.90001663509453,4.9280481088368,5.65524591258878,5.49109307678542
ATP13A1,5.97160562873659,4.39386920258618,5.34130621159361,5.21232419993584,5.97058910532624,5.70591986105936,4.95641449307559,5.69096736029897,4.99647461859674
ZNF574,4.0362043897194,3.97730740314375,2.22728823754629,3.13900445710127,3.34330121527724,2.46613112876219,2.89037081056755,3.37195189119845,3.02856384816114
GRIK5,0.389578925945032,0.256148365390867,0.112826884202106,2.04070660376553,3.32727202664022,0.255547865452068,0,0.103643999943438,0.222863899466727
SIPA1L3,3.82835739483735,4.55569960611178,2.97857456198582,1.70787813281685,4.18645301638313,1.98470235552913,2.73911360990251,3.65041992519221,4.04232915115224
ZNF85,2.02315952435493,0.17435272396235,2.0417931764348,1.29215742773495,3.48135061308071,3.02736640511511,1.01406958250166,2.79779120047889,2.79686351103925
ETHE1,5.4322278555964,4.59163154968376,4.90921146682395,4.12133872740944,4.93177286817573,3.31158158385423,4.85829934787138,3.49378821528394,3.20850477429032
CADM4,4.06065270422224,2.80713644026595,3.18162259072838,1.52777599219561,3.82070998072667,0.73788574010694,3.68348312175799,2.53252642793426,1.14572961949697
SMG9,5.50542731326476,4.91442579614724,4.43117497279912,5.63185803622577,5.38389088048469,4.23380371648091,4.10913485944402,4.90297076274952,4.96587199785412
AVL9,5.30021526322841,4.43583524998174,3.57896285841503,5.49447001446419,5.17595167779684,4.27212026154846,3.91554002183188,5.21054082572296,4.86001922694698
RUNDC3B,1.63584259841474,0.0368155761681584,0.107880662080144,0.290296997532954,1.58160673945557,0.812987734446107,0.333003458959977,0.678092643704792,0.0638411421694625
CFAP69,1.00628365972142,1.46963074771747,0.930522383639829,1.35512341898038,1.89202180418232,0.278798376308427,1.07718829855744,0.259084434739087,0.556707994852623
GTPBP10,5.26922020578009,4.59488291031422,4.66314533833242,5.26856164935698,4.74784387649275,5.17471799933938,3.64050524868344,4.86233732017475,4.75096552616183
RASA4,1.45080743050786,0.668902452468016,2.63051963372403,2.68516198185199,5.51004095815677,4.20511877536506,1.33598053296105,2.76597809479828,1.51694301599921
CDK6,5.02217248109246,3.77275135816352,2.41675868935285,4.63402397693559,5.32669552971359,4.82136837620938,4.73085729473023,0.624912226288222,4.35287855634175
PMPCB,6.46850023258298,6.00150052392091,5.88549383279982,7.2254195469368,6.62326112578129,6.1333210287001,6.24144170985171,6.88503740229685,6.07326755125324
DNAJC2,6.10572835681769,5.49836576786697,5.30833903013941,5.77908896158245,5.63065882954071,5.2977600169415,4.80283944093511,6.05346327635512,6.23890338612775
TFPI2,0.383529015976865,7.99675592707416,7.70258828793445,0.444146500293892,5.69094222587412,0.347356109738472,0.47308240318195,3.40992446490865,2.32315386479368
BET1,4.38500990206079,5.26893212433408,4.95774283899937,6.59155226605395,5.57841949091176,5.2830253640003,4.81069501362919,4.65883413553327,4.12933247992701
NAMPT,6.95776372977684,8.03406161065252,5.84467438408065,7.33615839649361,6.73605009408375,6.5547607370172,5.03684616385277,5.88710117304662,6.79529940892127
POLR1F,5.05916056295106,4.40766545981036,4.13292225850966,3.68678063494857,4.54499842359727,3.94034531406235,3.39617319241842,3.22187862737314,4.576630970826
PIK3CG,0.00982154240786376,0.014182444900372,0.0131606469521799,4.32179824649042,0.00734765823023803,3.72529399351082,0,0.00621758265614695,0.041744823825857
PON3,1.67739548326346,5.40603999504642,0.0387718817536412,0.162221639713014,0.0168086441825818,0.0298260122930022,4.09074336148991,0.0379149191827084,2.3174545824647
PON2,6.08346868990984,8.41936191456195,6.46381043174468,4.43001089393499,7.07409863629004,3.95397290805218,7.31063095723059,5.43869206618509,7.29651247101663
ITGB8,1.96316705620012,0.411027008705377,2.62799897377523,0.0645766256848977,1.63063844605544,1.01374094549027,0.075758515909224,0.305847981520114,0.901143006331604
