DotPlot_Group,gene,avg_exp,pct_exp,avg_exp_scaled,gene_group
<span style='color:#E64B35;'>CD223-CD79B</span>,IL2RA,0.9396157498656414,73.22834645669292,0.020232134131020107,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,LAIR2,0.03407056750627358,3.937007874015748,-0.4726513441883934,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,LAYN,0.16712338945208685,24.409448818897637,-0.0980650892244647,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,NPW,0.22016997952899361,20.47244094488189,-0.5296358530573994,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,RGS16,0.8282680048359343,69.29133858267717,-0.00956368265549201,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,TNFRSF18,0.4301961790366954,41.732283464566926,1.1368568500140126,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,TNFRSF4,0.18197408257936207,20.47244094488189,0.48196831697986553,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,TNFRSF8,0.047438534461743426,9.448818897637794,-1.1649554971645066,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,TNFRSF9,0.05597783369084445,9.448818897637794,-0.5975404937999552,Activation
<span style='color:#E64B35;'>CD223-CD79B</span>,TNFSF13B,0.27335476908353334,33.85826771653544,1.7023737619824635,Activation
4-1BB-CD79A,CRTAM,0.030442237632333297,4.845814977973569,-0.574504582641318,Activation
4-1BB-CD79A,DUSP4,1.1019634226103603,84.58149779735683,1.0726605368949282,Activation
4-1BB-CD79A,ID3,0.7340866294180886,61.23348017621145,1.5821930291056907,Activation
4-1BB-CD79A,IFNG,0.5376166444140397,65.19823788546255,1.379464538080595,Activation
4-1BB-CD79A,IL2RA,1.319382970690108,90.30837004405286,1.3299412910968567,Activation
4-1BB-CD79A,LAIR2,0.024794868676715338,6.167400881057269,-0.5387300481461746,Activation
4-1BB-CD79A,LAYN,0.04748347512777098,5.726872246696035,-0.6084689595790014,Activation
4-1BB-CD79A,NPW,0.8916491997788306,57.70925110132159,1.0409142296024902,Activation
4-1BB-CD79A,RGS16,0.9994709864563319,85.02202643171806,0.3972961142143816,Activation
4-1BB-CD79A,TNFRSF18,0.4425283429853864,60.352422907488986,1.2094836655733572,Activation
4-1BB-CD79A,TNFRSF4,0.4477960105734551,55.50660792951542,2.40558188088584,Activation
4-1BB-CD79A,TNFRSF8,0.20276324547737343,42.731277533039645,0.31428953379177726,Activation
4-1BB-CD79A,TNFRSF9,0.2160285268144761,27.75330396475771,0.5191323537501787,Activation
4-1BB-CD79A,TNFSF13B,0.1157762057282672,20.704845814977972,-0.36692173501997993,Activation
4-1BB-FCER1G,CRTAM,0.043093118702559705,5.202312138728324,-0.30037880113665755,Activation
4-1BB-FCER1G,DUSP4,0.8779595378479433,80.92485549132948,0.3262829451031534,Activation
4-1BB-FCER1G,ID3,0.3139697742278186,35.83815028901734,-0.24168121650657168,Activation
4-1BB-FCER1G,IFNG,0.13150539792952076,17.91907514450867,-0.7931812662796826,Activation
4-1BB-FCER1G,IL2RA,1.0737321559167534,77.45664739884393,0.4827614823015909,Activation
4-1BB-FCER1G,LAIR2,0.007763286219495726,1.7341040462427744,-0.6600605177747095,Activation
4-1BB-FCER1G,LAYN,0.4104397817858831,41.040462427745666,0.9399633068108537,Activation
4-1BB-FCER1G,NPW,0.47805532388373034,42.77456647398844,0.07354267678959954,Activation
4-1BB-FCER1G,RGS16,0.836958403384948,73.41040462427746,0.011088841937857004,Activation
4-1BB-FCER1G,TNFRSF18,0.5531891512468976,51.445086705202314,1.8611894120015695,Activation
4-1BB-FCER1G,TNFRSF4,0.3735654978953495,34.68208092485549,1.8684146798170427,Activation
4-1BB-FCER1G,TNFRSF8,0.13736179777851393,27.167630057803464,-0.30856542530194975,Activation
4-1BB-FCER1G,TNFRSF9,0.13491228283307416,17.91907514450867,-0.04681525560702955,Activation
4-1BB-FCER1G,TNFSF13B,0.24293706215510724,36.41618497109826,1.3029334914538857,Activation
CD223-FCER1G,CRTAM,0.036399320708100265,5.524861878453039,-0.4454234503021629,Activation
CD223-FCER1G,DUSP4,0.5571513051390159,54.69613259668509,-0.7426452853613486,Activation
CD223-FCER1G,ID3,0.268998795490551,34.25414364640884,-0.43691596823233064,Activation
CD223-FCER1G,IFNG,0.1515285033877492,18.784530386740332,-0.6860600859610732,Activation
CD223-FCER1G,IL2RA,0.9720708307216724,76.79558011049724,0.1321604793287158,Activation
CD223-FCER1G,LAIR2,0.18822895079287225,17.67955801104972,0.6255501346419026,Activation
CD223-FCER1G,LAYN,0.3914975508948181,39.77900552486188,0.859152583946738,Activation
CD223-FCER1G,NPW,0.34392753128540515,27.071823204419886,-0.24017427736113361,Activation
CD223-FCER1G,RGS16,1.2497614568045767,82.87292817679558,0.9921054391485878,Activation
CD223-FCER1G,TNFRSF18,0.3111045550276903,34.25414364640884,0.4355001823966567,Activation
CD223-FCER1G,TNFRSF4,0.06342696252749373,8.287292817679557,-0.3758948766797307,Activation
CD223-FCER1G,TNFRSF8,0.12967206429147524,20.441988950276244,-0.3817991044486985,Activation
CD223-FCER1G,TNFRSF9,0.10735263852951601,10.497237569060774,-0.23909874955073135,Activation
CD223-FCER1G,TNFSF13B,0.2328294384603365,30.939226519337016,1.1702018574572661,Activation
CD30-CD79B,CRTAM,0.17415032474118905,26.01880877742947,2.5394359775911313,Activation
CD30-CD79B,DUSP4,1.1354121099878915,88.08777429467085,1.184111062674499,Activation
CD30-CD79B,ID3,0.4171728665578035,49.52978056426332,0.20635951273995004,Activation
CD30-CD79B,IFNG,0.16637056788433033,19.74921630094044,-0.6066568450124853,Activation
CD30-CD79B,IL2RA,0.9174662140097023,77.74294670846395,-0.05615531676610509,Activation
CD30-CD79B,LAIR2,0.27441392052228253,33.22884012539185,1.2395190878179358,Activation
CD30-CD79B,LAYN,0.7725797340149367,66.14420062695925,2.4849128687661084,Activation
CD30-CD79B,NPW,0.9849699390956251,65.20376175548589,1.2591859056691617,Activation
CD30-CD79B,RGS16,1.1108739833711383,79.62382445141067,0.6620426756729414,Activation
CD30-CD79B,TNFRSF18,0.30701967039125067,39.18495297805642,0.41144340174516436,Activation
CD30-CD79B,TNFRSF4,0.058314174809986616,9.404388714733543,-0.4128934338604126,Activation
CD30-CD79B,TNFRSF8,0.38614660795268596,57.993730407523515,2.0607529646773104,Activation
